transaction_id,timestamp,amount,currency,channel_id,channel_description,payment_method,settlement_date,actual_settlement_date,reconciliation_status,processing_fee,reference_number,settlement_delay_days,is_anomaly,anomaly_type,anomaly_reason,hour,day_of_week,is_weekend,is_business_hours,channel_avg_amount,channel_std_amount,amount_deviation
TXN_85CF8E43,2024-04-18 06:32:00,420.07,GBP,CHANNEL_004,New .com,AMOP,2024-04-20,2024-04-20,MATCHED,10.6,REF_242514,0,False,,,6,3,False,False,413.8197789891696,956.7559280432754,0.006532722534171412
TXN_FBFBCF5D,2024-04-18 11:44:00,109.17,GBP,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-04-19,2024-04-19,MATCHED,3.13,REF_401036,0,False,,,11,3,False,True,289.71385321100917,220.87662228085722,0.8173968405829628
TXN_C70BEF70,2024-04-18 15:38:00,422.94,USD,CHANNEL_008,Contact Center,AMOP,2024-04-21,2024-04-21,MATCHED,6.05,REF_397005,0,False,,,15,3,False,True,306.0762376237624,215.62196186312508,0.5419845055042292
TXN_DE19AE0B,2024-04-19 00:39:00,162.25,EUR,CHANNEL_006,FLY,CARD,2024-04-22,2024-04-22,MATCHED,2.97,REF_478120,0,False,,,0,4,False,False,371.08757800219786,994.9815597278657,0.2098909029623789
TXN_34501FBB,2024-04-19 03:10:00,122.85,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-04-22,2024-04-22,UNMATCHED,2.47,REF_564531,0,False,,,3,4,False,False,495.366892976174,1638.3171994323789,0.22737775877909258
TXN_00821AD8,2024-04-19 06:44:00,174.05,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-04-21,2024-04-21,MATCHED,2.29,REF_186424,0,False,,,6,4,False,False,495.366892976174,1638.3171994323789,0.1961261794037805
TXN_D3BA2B50,2024-04-19 11:24:00,230.37,USD,CHANNEL_006,FLY,CARD,2024-04-21,2024-04-21,MATCHED,3.89,REF_191853,0,False,,,11,4,False,True,371.08757800219786,994.9815597278657,0.14142732257338023
TXN_2E2D5B49,2024-04-19 22:57:00,597.3,GBP,CHANNEL_006,FLY,AMOP,2024-04-21,2024-04-21,MATCHED,15.3,REF_448813,0,False,,,22,4,False,False,371.08757800219786,994.9815597278657,0.22735338136283928
TXN_23F6CCC6,2024-04-20 04:15:00,1270.55,EUR,CHANNEL_009,ANDC,AMOP,2024-04-21,2024-04-21,MATCHED,30.03,REF_501126,0,False,,,4,5,True,False,585.2624009644618,1888.243275053581,0.3629233627304153
TXN_065BD155,2024-04-20 06:38:00,729.73,EUR,CHANNEL_004,New .com,AMOP,2024-04-22,2024-04-22,MATCHED,17.18,REF_130170,0,False,,,6,5,True,False,413.8197789891696,956.7559280432754,0.33018893507868746
TXN_52F6E4FA,2024-04-20 16:58:00,157.52,EUR,CHANNEL_001,Airlines.com,CARD,2024-04-21,2024-04-21,MATCHED,2.06,REF_336422,0,False,,,16,5,True,True,529.5399166114732,1898.670997744395,0.19593700912555664
TXN_6B408226,2024-04-21 00:29:00,617.66,EUR,CHANNEL_002,Mobile App,AMOP,2024-04-23,2024-05-13,UNMATCHED,11.48,REF_220768,26,True,settlement_delay,Excessive settlement delay detected.,0,6,True,False,289.71385321100917,220.87662228085722,1.4847481068955708
TXN_DE5EDD5A,2024-04-21 04:05:00,156.68,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-04-24,2024-04-24,MATCHED,4.26,REF_288531,0,False,,,4,6,True,False,495.366892976174,1638.3171994323789,0.206728521859819
TXN_02EB66DD,2024-04-21 06:52:00,103.84,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-04-24,2024-04-24,MATCHED,1.7,REF_506951,0,False,,,6,6,True,False,495.366892976174,1638.3171994323789,0.23898112838699653
TXN_4C962854,2024-04-21 08:40:00,170.09,EUR,CHANNEL_001,Airlines.com,CARD,2024-04-23,2024-04-23,MATCHED,3.87,REF_267758,0,False,,,8,6,True,False,529.5399166114732,1898.670997744395,0.1893165888342407
TXN_9FF1B81E,2024-04-21 12:15:00,177.18,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-04-23,2024-04-23,MATCHED,4.06,REF_755698,0,False,,,12,6,True,True,495.366892976174,1638.3171994323789,0.19421568246150067
TXN_0569A91A,2024-04-21 13:59:00,218.01,EUR,CHANNEL_002,Mobile App,CARD,2024-04-24,2024-04-24,MATCHED,5.03,REF_762903,0,False,,,13,6,True,True,289.71385321100917,220.87662228085722,0.3246330574533761
TXN_CFB7426D,2024-04-21 20:31:00,205.17,EUR,CHANNEL_006,FLY,CARD,2024-04-24,2024-04-24,MATCHED,6.03,REF_474158,0,False,,,20,6,True,False,371.08757800219786,994.9815597278657,0.16675442512480076
TXN_B7FE9EF4,2024-04-21 22:08:00,590.71,EUR,CHANNEL_003,Staff Travel,AMOP,2024-04-23,2024-04-23,MATCHED,8.25,REF_745919,0,False,,,22,6,True,False,495.366892976174,1638.3171994323789,0.05819575541101516
TXN_FD83C51A,2024-04-22 03:33:00,178.04,EUR,CHANNEL_008,Contact Center,CARD,2024-04-25,2024-04-25,MATCHED,2.29,REF_919488,0,False,,,3,0,False,False,306.0762376237624,215.62196186312508,0.5937996135339807
TXN_2C88C37B,2024-04-22 07:32:00,166.92,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-04-25,2024-04-25,MATCHED,2.8,REF_591223,0,False,,,7,0,False,False,413.8197789891696,956.7559280432754,0.25805931455697445
TXN_04C0E0E8,2024-04-22 07:59:00,169.59,GBP,CHANNEL_010,PBL,CARD,2024-04-25,2024-04-25,MATCHED,2.03,REF_116389,0,False,,,7,0,False,False,385.4075653356448,1550.0644555145593,0.13923134910154558
TXN_529AB250,2024-04-22 10:27:00,208.39,USD,CHANNEL_010,PBL,CARD,2024-04-25,2024-04-25,MATCHED,3.42,REF_517584,0,False,,,10,0,False,True,385.4075653356448,1550.0644555145593,0.11420013194024378
TXN_05A80302,2024-04-22 12:25:00,555.8,GBP,CHANNEL_001,Airlines.com,AMOP,2024-04-23,2024-04-23,MATCHED,11.49,REF_990731,0,False,,,12,0,False,True,529.5399166114732,1898.670997744395,0.013830770796901341
TXN_DCD47069,2024-04-22 17:45:00,190.63,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-04-25,2024-04-25,MATCHED,3.92,REF_795613,0,False,,,17,0,False,True,241.44414893617022,171.1966887643904,0.2968173584601467
TXN_7CE7F618,2024-04-22 21:07:00,139.82,GBP,CHANNEL_005,NDC,CARD,2024-04-23,2024-04-23,MATCHED,2.16,REF_207348,0,False,,,21,0,False,False,241.44414893617022,171.1966887643904,0.5936104820113114
TXN_8879945A,2024-04-23 05:15:00,155.75,GBP,CHANNEL_003,Staff Travel,CARD,2024-04-26,2024-04-26,UNMATCHED,1.96,REF_891018,0,False,,,5,1,False,False,495.366892976174,1638.3171994323789,0.2072961775008159
TXN_1992984B,2024-04-23 07:47:00,153.84,USD,CHANNEL_001,Airlines.com,CARD,2024-04-24,2024-04-24,UNMATCHED,3.8,REF_595793,0,False,,,7,1,False,False,529.5399166114732,1898.670997744395,0.19787520695149477
TXN_230A8281,2024-04-23 10:44:00,106.72,USD,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-04-24,2024-04-24,MATCHED,2.99,REF_126000,0,False,,,10,1,False,True,289.71385321100917,220.87662228085722,0.8284890058592169
TXN_6A8C0A7D,2024-04-23 11:45:00,774.98,USD,CHANNEL_009,ANDC,AMOP,2024-04-26,2024-04-26,MATCHED,15.39,REF_198123,0,False,,,11,1,False,True,585.2624009644618,1888.243275053581,0.10047307015043111
TXN_EA7807B2,2024-04-23 12:36:00,219.97,USD,CHANNEL_008,Contact Center,CARD,2024-04-25,2024-04-25,MATCHED,6.43,REF_128679,0,True,duplicate,Duplicate transaction detected.,12,1,False,True,306.0762376237624,215.62196186312508,0.39933890258554394
TXN_A924D638,2024-04-23 12:36:00,219.97,USD,CHANNEL_008,Contact Center,CARD,2024-04-25,2024-04-25,MATCHED,6.43,REF_128679,0,True,duplicate,Duplicate transaction detected.,12,1,False,True,306.0762376237624,215.62196186312508,0.39933890258554394
TXN_1D29BEA5,2024-04-23 18:37:00,177.29,GBP,CHANNEL_006,FLY,AMOP,2024-04-25,2024-04-25,MATCHED,4.42,REF_338846,0,False,,,18,1,False,False,371.08757800219786,994.9815597278657,0.19477504493168982
TXN_E872D6BB,2024-04-23 19:09:00,185.06,GBP,CHANNEL_008,Contact Center,CARD,2024-04-25,2024-04-25,MATCHED,2.59,REF_189982,0,False,,,19,1,False,False,306.0762376237624,215.62196186312508,0.5612426330699208
TXN_D0BF8AC9,2024-04-23 23:41:00,933.0,GBP,CHANNEL_001,Airlines.com,AMOP,2024-04-24,2024-04-24,MATCHED,10.5,REF_452192,0,False,,,23,1,False,False,529.5399166114732,1898.670997744395,0.2124960479555615
TXN_ECFC28F0,2024-04-24 05:43:00,205.44,GBP,CHANNEL_002,Mobile App,CARD,2024-04-25,2024-04-25,MATCHED,5.07,REF_683635,0,False,,,5,2,False,False,289.71385321100917,220.87662228085722,0.3815426564421569
TXN_F6B4412E,2024-04-24 07:34:00,257.16,USD,CHANNEL_004,New .com,AMOP,2024-04-25,2024-04-25,MATCHED,7.22,REF_561999,0,False,,,7,2,False,False,413.8197789891696,956.7559280432754,0.16374058879317824
TXN_B903F208,2024-04-24 17:08:00,132.27,GBP,CHANNEL_004,New .com,DIGITAL_WALLET,2024-04-27,2024-04-27,MATCHED,2.86,REF_424008,0,False,,,17,2,False,True,413.8197789891696,956.7559280432754,0.294275447621198
TXN_95EDFE52,2024-04-24 17:35:00,788.31,GBP,CHANNEL_009,ANDC,AMOP,2024-04-26,2024-04-26,MATCHED,8.3,REF_922543,0,False,,,17,2,False,True,585.2624009644618,1888.243275053581,0.10753254187004926
TXN_63CFBDFA,2024-04-25 03:06:00,173.57,USD,CHANNEL_004,New .com,CARD,2024-04-28,2024-04-28,MATCHED,2.97,REF_647341,0,False,,,3,3,False,False,413.8197789891696,956.7559280432754,0.25110874356485074
TXN_E32B4DD1,2024-04-25 08:22:00,315.57,GBP,CHANNEL_002,Mobile App,AMOP,2024-04-26,2024-04-26,MATCHED,8.05,REF_822608,0,False,,,8,3,False,False,289.71385321100917,220.87662228085722,0.11706149126145755
TXN_1D3BD60E,2024-04-25 10:50:00,538.1,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-04-26,2024-04-26,MATCHED,14.35,REF_583326,0,False,,,10,3,False,True,289.37843749999996,201.46105413533996,1.2345888070897855
TXN_7E209B1D,2024-04-25 15:55:00,249.14,GBP,CHANNEL_003,Staff Travel,AMOP,2024-04-27,2024-04-27,MATCHED,5.92,REF_534631,0,False,,,15,3,False,True,495.366892976174,1638.3171994323789,0.150292564261355
TXN_8F8E1920,2024-04-25 21:28:00,185.47,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-04-28,2024-04-28,MATCHED,2.19,REF_344131,0,False,,,21,3,False,False,495.366892976174,1638.3171994323789,0.18915561228530267
TXN_ACBB5512,2024-04-26 01:06:00,141.35,GBP,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-04-27,2024-04-27,MATCHED,1.86,REF_346729,0,False,,,1,4,False,False,529.5399166114732,1898.670997744395,0.2044534925074642
TXN_89348DC7,2024-04-26 01:56:00,100.57,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-04-29,2024-05-03,MATCHED,1.8,REF_761282,4,False,,,1,4,False,False,413.8197789891696,956.7559280432754,0.32740824468139684
TXN_A2E817BA,2024-04-26 02:16:00,100.88,EUR,CHANNEL_006,FLY,DIGITAL_WALLET,2024-04-27,2024-04-27,MATCHED,2.84,REF_219710,0,False,,,2,4,False,False,371.08757800219786,994.9815597278657,0.2715704380251042
TXN_F3D74A74,2024-04-26 04:38:00,166.62,USD,CHANNEL_009,ANDC,CARD,2024-04-28,2024-04-28,UNMATCHED,4.77,REF_875232,0,False,,,4,4,False,False,585.2624009644618,1888.243275053581,0.22170999176606748
TXN_19163C14,2024-04-26 16:27:00,691.34,USD,CHANNEL_009,ANDC,AMOP,2024-04-27,2024-04-27,MATCHED,11.83,REF_622355,0,False,,,16,4,False,True,585.2624009644618,1888.243275053581,0.05617793026829563
TXN_1CE4FD38,2024-04-26 22:25:00,117.31,EUR,CHANNEL_003,Staff Travel,CARD,2024-04-29,2024-04-29,MATCHED,1.46,REF_954643,0,False,,,22,4,False,False,495.366892976174,1638.3171994323789,0.2307592773286869
TXN_BAB11298,2024-04-26 23:33:00,140.66,USD,CHANNEL_010,PBL,DIGITAL_WALLET,2024-04-29,2024-04-29,MATCHED,2.63,REF_613989,0,False,,,23,4,False,False,385.4075653356448,1550.0644555145593,0.15789508911382552
TXN_63673119,2024-04-27 17:21:00,202.92,EUR,CHANNEL_009,ANDC,AMOP,2024-04-30,2024-04-30,MATCHED,5.16,REF_377203,0,False,,,17,5,True,True,585.2624009644618,1888.243275053581,0.2024857739549542
TXN_6A3ADAF2,2024-04-27 22:42:00,449.53,EUR,CHANNEL_008,Contact Center,AMOP,2024-04-30,2024-04-30,MATCHED,13.08,REF_145976,0,False,,,22,5,True,False,306.0762376237624,215.62196186312508,0.6653021850682389
TXN_1AA66943,2024-04-28 02:05:00,215.52,GBP,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-04-30,2024-04-30,MATCHED,5.23,REF_982442,0,False,,,2,6,True,False,585.2624009644618,1888.243275053581,0.19581290496266693
TXN_06F79430,2024-04-28 05:20:00,143.44,EUR,CHANNEL_006,FLY,DIGITAL_WALLET,2024-04-30,2024-04-30,MATCHED,2.82,REF_769102,0,False,,,5,6,True,False,371.08757800219786,994.9815597278657,0.22879577593826064
TXN_E73E1453,2024-04-28 08:54:00,163.3,GBP,CHANNEL_002,Mobile App,CARD,2024-04-30,2024-04-30,MATCHED,4.27,REF_142288,0,False,,,8,6,True,False,289.71385321100917,220.87662228085722,0.5723278991937261
TXN_8A7B5C54,2024-04-28 09:49:00,207.91,EUR,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-04-29,2024-04-29,MATCHED,3.82,REF_245121,0,False,,,9,6,True,True,289.37843749999996,201.46105413533996,0.4043880235296997
TXN_0F071854,2024-04-28 13:59:00,181.69,USD,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-05-01,2024-05-01,MATCHED,3.87,REF_318379,0,False,,,13,6,True,True,529.5399166114732,1898.670997744395,0.18320705220900094
TXN_2054F80C,2024-04-28 21:51:00,136.25,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-04-29,2024-04-29,MATCHED,2.44,REF_147489,0,False,,,21,6,True,False,241.44414893617022,171.1966887643904,0.614463689078378
TXN_9FEFEBB5,2024-04-28 22:50:00,569.3,GBP,CHANNEL_001,Airlines.com,AMOP,2024-04-29,2024-04-29,MATCHED,15.3,REF_174852,0,False,,,22,6,True,False,529.5399166114732,1898.670997744395,0.020941007386620088
TXN_93B6A7E1,2024-04-29 06:18:00,499.33,EUR,CHANNEL_008,Contact Center,AMOP,2024-05-01,2024-05-01,MATCHED,7.61,REF_118528,0,False,,,6,0,False,False,306.0762376237624,215.62196186312508,0.8962619610098594
TXN_1E4F0BDF,2024-04-29 08:55:00,15259.68870688626,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-04-30,2024-04-30,MATCHED,381.4922176721565,REF_667915,0,True,high_amount,Unusually high transaction amount detected.,8,0,False,False,385.4075653356448,1550.0644555145593,9.595911375577572
TXN_3B013C12,2024-04-29 09:43:00,197.7,GBP,CHANNEL_009,ANDC,CARD,2024-05-01,2024-05-01,MATCHED,3.72,REF_544920,0,False,,,9,0,False,True,585.2624009644618,1888.243275053581,0.20525024825175892
TXN_EDDCB5F1,2024-04-29 15:56:00,509.4,GBP,CHANNEL_005,NDC,AMOP,2024-05-01,2024-05-01,UNMATCHED,6.01,REF_325595,0,False,,,15,0,False,True,241.44414893617022,171.1966887643904,1.5651929543602578
TXN_0D3947C4,2024-04-29 18:08:00,139.85,USD,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-05-01,2024-05-01,MATCHED,1.67,REF_588003,0,False,,,18,0,False,False,289.71385321100917,220.87662228085722,0.6784957668378717
TXN_E149DDAB,2024-04-30 00:55:00,96.88,GBP,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-05-03,2024-05-03,MATCHED,1.36,REF_450067,0,False,,,0,1,False,False,306.0762376237624,215.62196186312508,0.9701991198677541
TXN_F8D29882,2024-04-30 06:09:00,187.4,GBP,CHANNEL_004,New .com,CARD,2024-05-03,2024-05-03,MATCHED,5.1,REF_536019,0,False,,,6,1,False,False,413.8197789891696,956.7559280432754,0.23665364629852423
TXN_362305AD,2024-04-30 06:32:00,121.7,USD,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-05-02,2024-05-02,MATCHED,2.51,REF_244037,0,False,,,6,1,False,False,289.71385321100917,220.87662228085722,0.760668338170121
TXN_9607770A,2024-04-30 07:14:00,84.35,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-02,2024-05-02,MATCHED,2.38,REF_446373,0,False,,,7,1,False,False,495.366892976174,1638.3171994323789,0.25087748155154405
TXN_BA5E618F,2024-04-30 10:58:00,402.57,USD,CHANNEL_004,New .com,AMOP,2024-05-03,2024-05-03,MATCHED,7.36,REF_117007,0,False,,,10,1,False,True,413.8197789891696,956.7559280432754,0.011758253760891011
TXN_EBE33E15,2024-04-30 11:24:00,159.9,GBP,CHANNEL_003,Staff Travel,CARD,2024-05-03,2024-05-03,MATCHED,3.37,REF_437433,0,False,,,11,1,False,True,495.366892976174,1638.3171994323789,0.20476309050066852
TXN_B668F4E5,2024-04-30 14:39:00,133.93,GBP,CHANNEL_001,Airlines.com,CARD,2024-05-01,2024-05-01,MATCHED,2.02,REF_653408,0,False,,,14,1,False,True,529.5399166114732,1898.670997744395,0.20836148921085035
TXN_5B0154B1,2024-04-30 19:21:00,176.14,USD,CHANNEL_006,FLY,CARD,2024-05-02,2024-05-02,MATCHED,3.25,REF_995825,0,False,,,19,1,False,False,371.08757800219786,994.9815597278657,0.1959308452465364
TXN_289F7A4B,2024-05-01 06:28:00,721.94,EUR,CHANNEL_002,Mobile App,AMOP,2024-05-04,2024-05-04,MATCHED,14.82,REF_376502,0,False,,,6,2,False,False,289.71385321100917,220.87662228085722,1.9568668803681302
TXN_085839CA,2024-05-01 08:41:00,253.04,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-05-04,2024-05-04,MATCHED,6.18,REF_856215,0,False,,,8,2,False,False,385.4075653356448,1550.0644555145593,0.08539487817085907
TXN_5EBC4426,2024-05-01 10:18:00,230.77,GBP,CHANNEL_009,ANDC,CARD,2024-05-04,2024-05-16,UNMATCHED,3.54,REF_797298,26,True,settlement_delay,Excessive settlement delay detected.,10,2,False,True,585.2624009644618,1888.243275053581,0.18773661511089065
TXN_6FD32516,2024-05-01 11:44:00,186.12,USD,CHANNEL_010,PBL,CARD,2024-05-02,2024-05-02,MATCHED,4.37,REF_498055,0,False,,,11,2,False,True,385.4075653356448,1550.0644555145593,0.12856727642947552
TXN_C6DF1A62,2024-05-01 17:52:00,210.33,EUR,CHANNEL_001,Airlines.com,CARD,2024-05-02,2024-05-02,MATCHED,3.56,REF_751303,0,False,,,17,2,False,True,529.5399166114732,1898.670997744395,0.16812281695496054
TXN_F77B31DC,2024-05-01 18:35:00,694.51,GBP,CHANNEL_006,FLY,AMOP,2024-05-03,2024-05-03,MATCHED,18.58,REF_398916,0,False,,,18,2,False,False,371.08757800219786,994.9815597278657,0.32505368449869604
TXN_2802E380,2024-05-01 21:23:00,213.13,EUR,CHANNEL_003,Staff Travel,CARD,2024-05-02,2024-05-02,MATCHED,4.23,REF_809381,0,False,,,21,2,False,False,495.366892976174,1638.3171994323789,0.17227243483371807
TXN_B8C4EB31,2024-05-01 22:08:00,178.96,EUR,CHANNEL_004,New .com,CARD,2024-05-03,2024-05-03,MATCHED,2.76,REF_740195,0,False,,,22,2,False,False,413.8197789891696,956.7559280432754,0.24547512286597148
TXN_65B8A260,2024-05-01 22:38:00,430.15,GBP,CHANNEL_003,Staff Travel,AMOP,2024-05-03,2024-05-03,MATCHED,6.44,REF_896456,0,False,,,22,2,False,False,495.366892976174,1638.3171994323789,0.039807244286252645
TXN_92CEB5D0,2024-05-01 22:52:00,1020.34,EUR,CHANNEL_002,Mobile App,AMOP,2024-05-02,2024-05-02,MATCHED,25.16,REF_161352,0,False,,,22,2,False,False,289.71385321100917,220.87662228085722,3.307847336871885
TXN_BD0344B1,2024-05-02 09:00:00,734.55,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-05-03,2024-05-03,MATCHED,10.74,REF_687783,0,False,,,9,3,False,True,289.37843749999996,201.46105413533996,2.209715244520349
TXN_863CE219,2024-05-02 09:09:00,243.66,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-05,2024-05-05,MATCHED,6.54,REF_677759,0,False,,,9,3,False,True,495.366892976174,1638.3171994323789,0.1536374598663689
TXN_144FE5CB,2024-05-02 15:51:00,90.62,GBP,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-05-05,2024-05-05,MATCHED,1.78,REF_451387,0,False,,,15,3,False,True,529.5399166114732,1898.670997744395,0.23117218155905175
TXN_756AC762,2024-05-02 20:11:00,223.77,EUR,CHANNEL_003,Staff Travel,CARD,2024-05-04,2024-05-06,MATCHED,5.71,REF_309159,2,False,,,20,3,False,False,495.366892976174,1638.3171994323789,0.16577796599478603
TXN_54AC0F58,2024-05-03 00:48:00,375.83,GBP,CHANNEL_007,Airlines Holidays,AMOP,2024-05-05,2024-05-05,MATCHED,9.46,REF_861945,0,False,,,0,4,False,False,289.37843749999996,201.46105413533996,0.42912295317348303
TXN_D9E9591A,2024-05-03 03:16:00,370.61,EUR,CHANNEL_002,Mobile App,AMOP,2024-05-04,2024-05-04,MATCHED,9.55,REF_431067,0,False,,,3,4,False,False,289.71385321100917,220.87662228085722,0.3662503797533031
TXN_20393417,2024-05-03 20:19:00,414.38,GBP,CHANNEL_004,New .com,AMOP,2024-05-04,2024-05-04,MATCHED,11.3,REF_555251,0,False,,,20,4,False,False,413.8197789891696,956.7559280432754,0.0005855422416625463
TXN_DD6DCBDE,2024-05-03 23:55:00,1015.94,USD,CHANNEL_009,ANDC,AMOP,2024-05-04,2024-05-04,MATCHED,13.07,REF_809589,0,True,duplicate,Duplicate transaction detected.,23,4,False,False,585.2624009644618,1888.243275053581,0.22808374573626763
TXN_9326920F,2024-05-03 23:55:00,1015.94,USD,CHANNEL_009,ANDC,AMOP,2024-05-04,2024-05-04,MATCHED,13.07,REF_809589,0,True,duplicate,Duplicate transaction detected.,23,4,False,False,585.2624009644618,1888.243275053581,0.22808374573626763
TXN_4675E3AC,2024-05-04 02:00:00,159.17,GBP,CHANNEL_001,Airlines.com,CARD,2024-05-07,2024-05-07,MATCHED,3.84,REF_946632,0,False,,,2,5,True,False,529.5399166114732,1898.670997744395,0.19506798020903549
TXN_CF230578,2024-05-04 06:14:00,166.21,GBP,CHANNEL_003,Staff Travel,CARD,2024-05-05,2024-05-05,MATCHED,2.65,REF_874524,0,False,,,6,5,True,False,495.366892976174,1638.3171994323789,0.20091157749562513
TXN_17D49DA5,2024-05-04 10:57:00,186.29,GBP,CHANNEL_001,Airlines.com,CARD,2024-05-06,2024-05-08,MATCHED,4.2,REF_100708,2,False,,,10,5,True,True,529.5399166114732,1898.670997744395,0.18078430492657827
TXN_29DE07D0,2024-05-04 12:31:00,209.37,EUR,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-05-07,2024-05-07,MATCHED,4.65,REF_343170,0,False,,,12,5,True,True,585.2624009644618,1888.243275053581,0.1990699005422357
TXN_66A7D690,2024-05-04 17:06:00,77.6,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-05-06,2024-05-06,MATCHED,0.9,REF_664781,0,False,,,17,5,True,True,495.366892976174,1638.3171994323789,0.254997562816844
TXN_29102081,2024-05-04 22:28:00,547.76,EUR,CHANNEL_009,ANDC,AMOP,2024-05-05,2024-05-05,MATCHED,13.11,REF_439403,0,False,,,22,5,True,False,585.2624009644618,1888.243275053581,0.019861000677149306
TXN_A358FB1E,2024-05-05 02:57:00,384.84,GBP,CHANNEL_009,ANDC,AMOP,2024-05-08,2024-05-08,MATCHED,7.34,REF_685941,0,False,,,2,6,True,False,585.2624009644618,1888.243275053581,0.10614225593297802
TXN_BCF9BFA5,2024-05-05 03:50:00,476.39,USD,CHANNEL_007,Airlines Holidays,AMOP,2024-05-08,2024-05-09,MATCHED,7.0,REF_373477,1,False,,,3,6,True,False,289.37843749999996,201.46105413533996,0.9282765013944935
TXN_1C7AEA77,2024-05-05 04:28:00,577.06,USD,CHANNEL_009,ANDC,AMOP,2024-05-08,2024-05-08,MATCHED,9.61,REF_297816,0,False,,,4,6,True,False,585.2624009644618,1888.243275053581,0.004343932306195605
TXN_70B8650F,2024-05-05 07:22:00,423.09,USD,CHANNEL_009,ANDC,AMOP,2024-05-08,2024-05-08,MATCHED,5.8,REF_748665,0,False,,,7,6,True,False,585.2624009644618,1888.243275053581,0.08588533220639168
TXN_A6A0AA98,2024-05-05 09:08:00,404.47,USD,CHANNEL_003,Staff Travel,AMOP,2024-05-07,2024-05-07,MATCHED,9.06,REF_304607,0,False,,,9,6,True,True,495.366892976174,1638.3171994323789,0.05548186456668258
TXN_94DA8D27,2024-05-05 15:47:00,676.81,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-05-06,2024-05-06,MATCHED,12.49,REF_630930,0,False,,,15,6,True,True,289.37843749999996,201.46105413533996,1.9231089808540687
TXN_15B42B2B,2024-05-06 03:06:00,257.2,GBP,CHANNEL_004,New .com,DIGITAL_WALLET,2024-05-08,2024-05-08,MATCHED,4.57,REF_666432,0,False,,,3,0,False,False,413.8197789891696,956.7559280432754,0.16369878084736098
TXN_B4D090DA,2024-05-06 09:42:00,181.28,GBP,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-05-08,2024-05-08,MATCHED,3.46,REF_910075,0,False,,,9,0,False,True,289.37843749999996,201.46105413533996,0.5365723810190146
TXN_604EC300,2024-05-06 09:45:00,193.12,USD,CHANNEL_007,Airlines Holidays,CARD,2024-05-09,2024-05-09,MATCHED,2.52,REF_949785,0,False,,,9,0,False,True,289.37843749999996,201.46105413533996,0.4778017166302242
TXN_017A3CD8,2024-05-06 11:02:00,179.61,EUR,CHANNEL_005,NDC,AMOP,2024-05-07,2024-05-11,MATCHED,4.34,REF_390819,4,False,,,11,0,False,True,241.44414893617022,171.1966887643904,0.3611877623478426
