transaction_id,message_type,timestamp,settlement_date,merchant_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,settlement_accuracy,is_anomaly,anomaly_type
TXN_20250707_004909,DART_312,2025-07-07 12:29:16.965148,2025-07-07,BA_ECOM_002,MASTERCARD,EUR,65.14,0.91,0.23,0.33,63.67,BATCH_20250707_12,COMPLETED,353,AUTH_762968,REF_9634200,12,0,0.022566779244703718,1.0,False,
TXN_20250709_004910,DART_312,2025-07-09 01:24:16.965158,2025-07-09,BA_MOBILE_001,DISCOVER,EUR,21.88,0.35,0.09,0.11,21.33,BATCH_20250709_00,COMPLETED,1668,AUTH_186496,REF_3145514,1,2,0.025137111517367458,1.0,False,
TXN_20250703_004911,DART_312,2025-07-03 22:10:16.965168,2025-07-03,BA_CALLCENTER_001,VISA,USD,267.82,4.02,1.07,1.34,261.39,BATCH_20250703_20,COMPLETED,1051,AUTH_329764,REF_8380098,22,3,0.024008662534538122,0.9999999999999998,False,
TXN_20250712_004912,DART_312,2025-07-12 00:08:16.965178,2025-07-12,BA_PARTNER_002,AMEX,EUR,147.31,3.68,0.88,0.74,142.01,BATCH_20250712_00,COMPLETED,1487,AUTH_219193,REF_9011431,0,5,0.03597854863892472,1.0,False,
TXN_20250615_004913,DART_312,2025-06-15 05:05:16.965189,2025-06-15,BA_PARTNER_001,DISCOVER,EUR,65.99,1.06,0.26,0.33,64.34,BATCH_20250615_04,COMPLETED,133,AUTH_784246,REF_7478733,5,6,0.025003788452795883,1.0000000000000002,False,
TXN_20250706_004914,DART_312,2025-07-06 06:47:16.965199,2025-07-06,BA_PARTNER_001,AMEX,USD,11.87,0.3,0.07,0.06,11.44,BATCH_20250706_04,COMPLETED,719,AUTH_863265,REF_3417252,6,6,0.03622577927548442,1.0000000000000002,False,
TXN_20250712_004915,DART_312,2025-07-12 07:10:16.965209,2025-07-12,BA_PARTNER_001,MASTERCARD,USD,70.36,0.99,0.25,0.35,68.77,BATCH_20250712_04,COMPLETED,1371,AUTH_801200,REF_3639760,7,5,0.02259806708357021,0.9999999999999998,False,
TXN_20250702_004916,DART_312,2025-07-02 09:40:16.965219,2025-07-02,BA_MOBILE_001,MASTERCARD,EUR,77.49,1.08,0.27,0.39,75.75,BATCH_20250702_08,COMPLETED,397,AUTH_759804,REF_8554817,9,2,0.022454510259388313,1.0,False,
TXN_20250708_004917,DART_312,2025-07-08 22:03:16.965230,2025-07-08,BA_KIOSK_001,AMEX,EUR,34.79,0.87,0.21,0.17,33.54,BATCH_20250708_20,COMPLETED,518,AUTH_375853,REF_3227787,22,1,0.03592986490370796,1.0,False,
TXN_20250629_004918,DART_312,2025-06-29 01:28:16.965242,2025-06-29,BA_PARTNER_001,VISA,GBP,276.26,4.14,1.11,1.38,269.63,BATCH_20250629_00,COMPLETED,1335,AUTH_579004,REF_8864304,1,6,0.023999131253167306,1.0,False,
TXN_20250615_004919,DART_312,2025-06-15 20:58:16.965252,2025-06-15,BA_CALLCENTER_001,MASTERCARD,EUR,257.57,3.61,0.9,1.29,251.77,BATCH_20250615_20,COMPLETED,532,AUTH_184203,REF_7246064,20,6,0.022518150405714952,1.0000000000000002,False,
TXN_20250715_004920,DART_312,2025-07-15 11:31:16.965263,2025-07-15,BA_ECOM_001,AMEX,EUR,783.47,19.59,4.7,3.92,755.26,BATCH_20250715_08,COMPLETED,1788,AUTH_806942,REF_8056596,11,1,0.036006483975136255,1.0,False,
TXN_20250615_004921,DART_312,2025-06-15 06:50:16.965274,2025-06-15,BA_MOBILE_001,VISA,EUR,42.27,0.63,0.17,0.21,41.26,BATCH_20250615_04,COMPLETED,1502,AUTH_862822,REF_1500857,6,6,0.023894014667612963,1.0,False,
TXN_20250711_004922,DART_312,2025-07-11 08:41:16.965284,2025-07-11,BA_KIOSK_001,DISCOVER,USD,110.48,1.77,0.44,0.55,107.72,BATCH_20250711_08,COMPLETED,1895,AUTH_872214,REF_9791397,8,4,0.024981897175959448,0.9999999999999999,False,
TXN_20250702_004923,DART_312,2025-07-02 21:59:16.965295,2025-07-02,BA_PARTNER_002,VISA,USD,297.98,4.47,1.19,1.49,290.83,BATCH_20250702_20,COMPLETED,1423,AUTH_579977,REF_4743902,21,2,0.02399489898650916,1.0,False,
TXN_20250706_004924,DART_312,2025-07-06 03:15:16.965305,2025-07-06,BA_KIOSK_001,VISA,USD,93.4,1.4,0.37,0.47,91.16,BATCH_20250706_00,COMPLETED,1797,AUTH_695844,REF_9923671,3,6,0.02398286937901499,1.0,False,
TXN_20250702_004925,DART_312,2025-07-02 11:32:16.965315,2025-07-02,BA_CALLCENTER_001,AMEX,EUR,29.92,0.75,0.18,0.15,28.84,BATCH_20250702_08,COMPLETED,1360,AUTH_193351,REF_1016268,11,2,0.03609625668449197,0.9999999999999999,False,
TXN_20250708_004926,DART_312,2025-07-08 02:20:16.965325,2025-07-08,BA_ECOM_002,AMEX,GBP,94.77,2.37,0.57,0.47,91.36,BATCH_20250708_00,COMPLETED,1854,AUTH_592519,REF_7394361,2,1,0.03598185079666561,1.0,False,
TXN_20250710_004927,DART_312,2025-07-10 14:35:16.965336,2025-07-10,BA_MOBILE_001,AMEX,EUR,40.08,1.0,0.24,0.2,38.64,BATCH_20250710_12,COMPLETED,1655,AUTH_519892,REF_5060311,14,3,0.03592814371257485,1.0000000000000002,False,
TXN_20250615_004928,DART_312,2025-06-15 21:13:16.965346,2025-06-15,BA_MOBILE_001,MASTERCARD,EUR,11.79,0.17,0.04,0.06,11.52,BATCH_20250615_20,COMPLETED,1485,AUTH_534773,REF_4822724,21,6,0.02290076335877863,1.0,False,
TXN_20250625_004929,DART_312,2025-06-25 23:25:16.965356,2025-06-25,BA_CALLCENTER_001,AMEX,EUR,45.97,1.15,0.28,0.23,44.31,BATCH_20250625_20,COMPLETED,691,AUTH_107573,REF_4373270,23,2,0.03611050685229497,1.0,False,
TXN_20250628_004930,DART_312,2025-06-28 00:19:16.965367,2025-06-28,BA_MOBILE_001,AMEX,USD,79.62,1.99,0.48,0.4,76.75,BATCH_20250628_00,COMPLETED,841,AUTH_556633,REF_7174035,0,5,0.036046219542828425,1.0,False,
TXN_20250709_004931,DART_312,2025-07-09 16:11:16.965378,2025-07-09,BA_ECOM_001,DISCOVER,GBP,16.59,0.27,0.07,0.08,16.17,BATCH_20250709_16,COMPLETED,164,AUTH_156177,REF_3510157,16,2,0.025316455696202535,1.0,False,
TXN_20250622_004932,DART_312,2025-06-22 16:40:16.965388,2025-06-22,BA_PARTNER_001,MASTERCARD,EUR,344.25,4.82,1.2,1.72,336.51,BATCH_20250622_16,COMPLETED,1752,AUTH_590463,REF_4422953,16,6,0.022483660130718956,1.0,False,
TXN_20250702_004933,DART_312,2025-07-02 21:17:16.965404,2025-07-02,BA_ECOM_002,MASTERCARD,USD,455.95,6.38,1.6,2.28,445.69,BATCH_20250702_20,COMPLETED,1606,AUTH_509491,REF_8737724,21,2,0.02250246737580875,1.0,False,
TXN_20250708_004934,DART_312,2025-07-08 18:56:16.965415,2025-07-08,BA_PARTNER_002,MASTERCARD,GBP,31.45,0.44,0.11,0.16,30.74,BATCH_20250708_16,COMPLETED,1594,AUTH_314439,REF_5782865,18,1,0.022575516693163756,1.0,False,
TXN_20250616_004935,DART_312,2025-06-16 02:13:16.965425,2025-06-16,BA_MOBILE_001,MASTERCARD,EUR,51.15,0.72,0.18,0.26,49.99,BATCH_20250616_00,COMPLETED,233,AUTH_546782,REF_7567222,2,0,0.02267839687194526,1.0,False,
TXN_20250715_004936,DART_312,2025-07-15 15:04:16.965435,2025-07-15,BA_ECOM_001,VISA,EUR,148.88,2.23,0.6,0.74,145.31,BATCH_20250715_12,COMPLETED,121,AUTH_417051,REF_9714040,15,1,0.02397904352498657,1.0,False,
TXN_20250702_004937,DART_312,2025-07-02 05:55:16.965446,2025-07-02,BA_PARTNER_001,VISA,EUR,238.89,3.58,0.96,1.19,233.16,BATCH_20250702_04,COMPLETED,1005,AUTH_317970,REF_3587917,5,2,0.023985934949139774,1.0000000000000002,False,
TXN_20250702_004938,DART_312,2025-07-02 09:22:16.965457,2025-07-02,BA_PARTNER_002,DISCOVER,EUR,177.54,2.84,0.71,0.89,173.1,BATCH_20250702_08,COMPLETED,1915,AUTH_698757,REF_4316893,9,2,0.02500844880027036,1.0,False,
TXN_20250624_004939,DART_312,2025-06-24 03:09:16.965468,2025-06-24,BA_MOBILE_001,AMEX,EUR,10.8,0.27,0.06,0.05,10.42,BATCH_20250624_00,COMPLETED,672,AUTH_195803,REF_9125941,3,1,0.03518518518518518,1.0,False,
TXN_20250702_004940,DART_312,2025-07-02 16:51:16.965479,2025-07-02,BA_PARTNER_002,VISA,EUR,110.47,1.66,0.44,0.55,107.82,BATCH_20250702_16,COMPLETED,505,AUTH_619725,REF_2622817,16,2,0.02398841314383996,0.9999999999999999,False,
TXN_20250616_004941,DART_312,2025-06-16 05:23:16.965489,2025-06-16,BA_PARTNER_002,AMEX,EUR,42.66,1.07,0.26,0.21,41.12,BATCH_20250616_04,COMPLETED,1245,AUTH_212661,REF_1242916,5,0,0.03609939052977028,1.0,False,
TXN_20250706_004942,DART_312,2025-07-06 06:53:16.965499,2025-07-06,BA_KIOSK_001,MASTERCARD,EUR,60.3,0.84,0.21,0.3,58.95,BATCH_20250706_04,COMPLETED,656,AUTH_538794,REF_8303609,6,6,0.02238805970149254,1.0000000000000002,False,
TXN_20250614_004943,DART_312,2025-06-14 23:48:16.965512,2025-06-14,BA_MOBILE_001,AMEX,USD,18.49,0.46,0.11,0.09,17.83,BATCH_20250614_20,COMPLETED,1723,AUTH_323774,REF_4922668,23,5,0.03569497025419146,1.0,False,
TXN_20250628_004944,DART_312,2025-06-28 03:52:16.965522,2025-06-28,BA_CALLCENTER_001,VISA,EUR,444.86,6.67,1.78,2.22,434.19,BATCH_20250628_00,COMPLETED,1678,AUTH_924578,REF_6462358,3,5,0.02398507395585128,1.0,False,
TXN_20250711_004945,DART_312,2025-07-11 02:05:16.965533,2025-07-11,BA_ECOM_001,AMEX,USD,419.92,10.5,2.52,2.1,404.8,BATCH_20250711_00,COMPLETED,994,AUTH_461518,REF_2474310,2,4,0.03600685844922842,1.0,False,
TXN_20250628_004946,DART_312,2025-06-28 12:13:16.965586,2025-06-28,BA_CALLCENTER_001,AMEX,EUR,22.47,0.56,0.13,0.11,21.67,BATCH_20250628_12,COMPLETED,1020,AUTH_564039,REF_2519527,12,5,0.03560302625723187,1.0,False,
TXN_20250627_004947,DART_312,2025-06-27 01:42:16.965600,2025-06-27,BA_PARTNER_002,MASTERCARD,USD,11.01,0.15,0.04,0.06,10.76,BATCH_20250627_00,COMPLETED,660,AUTH_357437,REF_5429570,1,4,0.022706630336058128,1.0,False,
TXN_20250704_004948,DART_312,2025-07-04 17:03:16.965611,2025-07-04,BA_PARTNER_002,DISCOVER,EUR,34.37,0.55,0.14,0.17,33.51,BATCH_20250704_16,COMPLETED,753,AUTH_749036,REF_4595723,17,4,0.02502182135583358,1.0,False,
TXN_20250629_004949,DART_312,2025-06-29 17:16:16.965621,2025-06-29,BA_ECOM_002,AMEX,GBP,229.18,5.73,1.38,1.15,220.92,BATCH_20250629_16,COMPLETED,406,AUTH_351389,REF_1756296,17,6,0.03604153940134392,0.9999999999999999,False,
TXN_20250629_004950,DART_312,2025-06-29 00:00:16.965632,2025-06-29,BA_CALLCENTER_001,DISCOVER,USD,72.84,1.17,0.29,0.36,71.02,BATCH_20250629_00,COMPLETED,905,AUTH_941183,REF_3774944,0,6,0.024986271279516744,1.0,False,
TXN_20250707_004951,DART_312,2025-07-07 11:22:16.965642,2025-07-07,BA_PARTNER_002,MASTERCARD,USD,245.61,3.44,0.86,1.23,240.08,BATCH_20250707_08,COMPLETED,614,AUTH_654056,REF_7806522,11,0,0.022515369895362562,1.0,False,
TXN_20250626_004952,DART_312,2025-06-26 08:30:16.965652,2025-06-26,BA_ECOM_001,MASTERCARD,GBP,326.99,4.58,1.14,1.63,319.64,BATCH_20250626_08,COMPLETED,1504,AUTH_472946,REF_7524254,8,3,0.02247775161319918,0.9999999999999998,False,
TXN_20250714_004953,DART_312,2025-07-14 11:09:16.965662,2025-07-14,BA_KIOSK_001,VISA,GBP,174.77,2.62,0.7,0.87,170.58,BATCH_20250714_08,COMPLETED,1167,AUTH_672419,REF_1755089,11,0,0.02397436631000744,1.0,False,
TXN_20250709_004954,DART_312,2025-07-09 07:46:16.965672,2025-07-09,BA_MOBILE_001,DISCOVER,EUR,43.01,0.69,0.17,0.22,41.93,BATCH_20250709_04,COMPLETED,695,AUTH_500305,REF_8166665,7,2,0.025110439432690076,1.0,False,
TXN_20250715_004955,DART_312,2025-07-15 09:04:16.965682,2025-07-15,BA_PARTNER_002,VISA,GBP,10.31,0.15,0.04,0.05,10.07,BATCH_20250715_08,COMPLETED,1076,AUTH_521906,REF_5354644,9,1,0.023278370514064013,1.0,False,
TXN_20250701_004956,DART_312,2025-07-01 10:12:16.965694,2025-07-01,BA_KIOSK_001,VISA,EUR,43.17,0.65,0.17,0.22,42.13,BATCH_20250701_08,COMPLETED,1618,AUTH_185897,REF_8147584,10,1,0.024090803798934444,1.0,False,
TXN_20250713_004957,DART_312,2025-07-13 13:30:16.965706,2025-07-13,BA_ECOM_001,AMEX,GBP,428.41,10.71,2.57,2.14,412.99,BATCH_20250713_12,COMPLETED,1645,AUTH_349288,REF_7795786,13,6,0.03599355757335263,0.9999999999999999,False,
TXN_20250623_004958,DART_312,2025-06-23 08:19:16.965717,2025-06-23,BA_CALLCENTER_001,DISCOVER,EUR,51.32,0.82,0.21,0.26,50.03,BATCH_20250623_08,COMPLETED,1129,AUTH_845492,REF_2176584,8,0,0.025136399064692127,1.0,False,
TXN_20250624_004959,DART_312,2025-06-24 23:44:16.965728,2025-06-24,BA_PARTNER_001,VISA,GBP,99.85,1.5,0.4,0.5,97.45,BATCH_20250624_20,COMPLETED,1713,AUTH_968795,REF_6078428,23,1,0.024036054081121683,1.0000000000000002,False,
TXN_20250712_004960,DART_312,2025-07-12 08:08:16.965743,2025-07-12,BA_CALLCENTER_001,MASTERCARD,GBP,37.24,0.52,0.13,0.19,36.4,BATCH_20250712_08,COMPLETED,543,AUTH_490916,REF_3198186,8,5,0.02255639097744361,1.0,False,
TXN_20250618_004961,DART_312,2025-06-18 01:15:16.965753,2025-06-18,BA_PARTNER_001,DISCOVER,GBP,15.87,0.25,0.06,0.08,15.48,BATCH_20250618_00,COMPLETED,305,AUTH_954508,REF_4748441,1,2,0.02457466918714556,1.0000000000000002,False,
TXN_20250629_004962,DART_312,2025-06-29 08:21:16.965764,2025-06-29,BA_PARTNER_001,VISA,GBP,47.09,0.71,0.19,0.24,45.95,BATCH_20250629_08,COMPLETED,442,AUTH_714592,REF_6683046,8,6,0.024208961562964534,1.0,False,
TXN_20250620_004963,DART_312,2025-06-20 03:29:16.965774,2025-06-20,BA_PARTNER_002,VISA,GBP,79.11,1.19,0.32,0.4,77.2,BATCH_20250620_00,COMPLETED,1893,AUTH_132680,REF_2150580,3,4,0.024143597522437114,1.0,False,
TXN_20250710_004964,DART_312,2025-07-10 08:50:16.965785,2025-07-10,BA_MOBILE_001,DISCOVER,GBP,19.6,0.31,0.08,0.1,19.11,BATCH_20250710_08,COMPLETED,1209,AUTH_197142,REF_7287806,8,3,0.024999999999999998,0.9999999999999998,False,
TXN_20250628_004965,DART_312,2025-06-28 17:17:16.965795,2025-06-28,BA_PARTNER_001,VISA,EUR,41.15,0.62,0.16,0.21,40.16,BATCH_20250628_16,COMPLETED,704,AUTH_737099,REF_2945079,17,5,0.024058323207776428,0.9999999999999998,False,
TXN_20250709_004966,DART_312,2025-07-09 06:01:16.965805,2025-07-09,BA_PARTNER_002,AMEX,GBP,17.68,0.44,0.11,0.09,17.04,BATCH_20250709_04,COMPLETED,1896,AUTH_473546,REF_6637865,6,2,0.03619909502262444,1.0,False,
TXN_20250712_004967,DART_312,2025-07-12 00:35:16.965816,2025-07-12,BA_PARTNER_001,MASTERCARD,EUR,209.16,2.93,0.73,1.05,204.45,BATCH_20250712_00,COMPLETED,943,AUTH_658109,REF_8348792,0,5,0.022518646012621917,1.0,False,
TXN_20250713_004968,DART_312,2025-07-13 02:14:16.965826,2025-07-13,BA_PARTNER_002,DISCOVER,GBP,38.35,0.61,0.15,0.19,37.4,BATCH_20250713_00,COMPLETED,1089,AUTH_108165,REF_9997083,2,6,0.024771838331160364,0.9999999999999998,False,
TXN_20250714_004969,DART_312,2025-07-14 22:22:16.965837,2025-07-14,BA_CALLCENTER_001,MASTERCARD,EUR,312.09,4.37,1.09,1.56,322.1639815231194,BATCH_20250714_20,COMPLETED,1842,AUTH_313917,REF_3733615,22,0,0.022493511487071037,1.0,True,settlement_error
TXN_20250621_004970,DART_312,2025-06-21 00:43:16.965848,2025-06-21,BA_PARTNER_001,AMEX,GBP,341.89,8.55,2.05,1.71,329.58,BATCH_20250621_00,COMPLETED,1104,AUTH_836094,REF_2701430,0,5,0.03600573283804733,1.0,False,
TXN_20250626_004971,DART_312,2025-06-26 05:36:16.965858,2025-06-26,BA_ECOM_002,MASTERCARD,GBP,136.86,1.92,0.48,0.68,133.78,BATCH_20250626_04,COMPLETED,1764,AUTH_247321,REF_2245301,5,3,0.02250474937892737,0.9999999999999998,False,
TXN_20250621_004972,DART_312,2025-06-21 12:24:16.965869,2025-06-21,BA_CALLCENTER_001,AMEX,GBP,16.28,0.41,0.1,0.08,15.69,BATCH_20250621_12,COMPLETED,376,AUTH_144135,REF_5449090,12,5,0.036240786240786235,0.9999999999999999,False,
TXN_20250713_004973,DART_312,2025-07-13 21:38:16.965879,2025-07-13,BA_PARTNER_002,MASTERCARD,USD,10.0,0.14,0.04,0.05,9.77,BATCH_20250713_20,COMPLETED,1887,AUTH_809070,REF_2225437,21,6,0.023000000000000003,1.0,False,
TXN_20250616_004974,DART_312,2025-06-16 03:10:16.965893,2025-06-16,BA_MOBILE_001,AMEX,USD,10.2,0.26,0.06,0.05,9.83,BATCH_20250616_00,COMPLETED,416,AUTH_851145,REF_8532396,3,0,0.03627450980392157,1.0000000000000002,False,
TXN_20250707_004975,DART_312,2025-07-07 01:41:16.965909,2025-07-07,BA_KIOSK_001,DISCOVER,GBP,10.5,0.17,0.04,0.05,10.24,BATCH_20250707_00,COMPLETED,239,AUTH_824047,REF_4041928,1,0,0.024761904761904763,1.0,False,
TXN_20250617_004976,DART_312,2025-06-17 04:51:16.965919,2025-06-17,BA_PARTNER_001,MASTERCARD,EUR,285.48,4.0,1.0,1.43,279.05,BATCH_20250617_04,COMPLETED,167,AUTH_781224,REF_4851254,4,1,0.022523469244780717,1.0,False,
TXN_20250616_004977,DART_312,2025-06-16 17:17:16.965931,2025-06-16,BA_CALLCENTER_001,AMEX,GBP,62.74,1.57,0.38,0.31,60.48,BATCH_20250616_16,COMPLETED,979,AUTH_433448,REF_9227322,17,0,0.036021676761236854,1.0,False,
TXN_20250624_004978,DART_312,2025-06-24 16:31:16.965941,2025-06-24,BA_ECOM_001,VISA,EUR,219.12,3.29,0.88,1.1,213.85,BATCH_20250624_16,COMPLETED,983,AUTH_150401,REF_2064889,16,1,0.024050748448338807,0.9999999999999999,False,
TXN_20250628_004979,DART_312,2025-06-28 15:44:16.965952,2025-06-28,BA_ECOM_001,MASTERCARD,EUR,16.11,0.23,0.06,0.08,15.74,BATCH_20250628_12,COMPLETED,1555,AUTH_776404,REF_4859134,15,5,0.022967101179391686,1.0000000000000002,False,
TXN_20250617_004980,DART_312,2025-06-17 21:02:16.965962,2025-06-17,BA_PARTNER_002,MASTERCARD,GBP,12.97,0.18,0.05,0.06,12.68,BATCH_20250617_20,COMPLETED,221,AUTH_290955,REF_6444980,21,1,0.022359290670778718,1.0,False,
TXN_20250703_004981,DART_312,2025-07-03 23:46:16.965973,2025-07-03,BA_PARTNER_001,DISCOVER,EUR,158.3,2.53,0.63,0.79,154.35,BATCH_20250703_20,COMPLETED,1575,AUTH_242247,REF_1999378,23,3,0.024952621604548322,0.9999999999999998,False,
TXN_20250702_004982,DART_312,2025-07-02 14:27:16.965983,2025-07-02,BA_ECOM_001,AMEX,EUR,197.7,4.94,1.19,0.99,190.58,BATCH_20250702_12,COMPLETED,798,AUTH_729180,REF_8222168,14,2,0.03601416287303997,1.0000000000000002,False,
TXN_20250627_004983,DART_312,2025-06-27 20:57:16.965994,2025-06-27,BA_CALLCENTER_001,VISA,GBP,45.76,0.69,0.18,0.23,44.66,BATCH_20250627_20,COMPLETED,1905,AUTH_710980,REF_7491156,20,4,0.024038461538461536,0.9999999999999999,False,
TXN_20250625_004984,DART_312,2025-06-25 15:05:16.966004,2025-06-25,BA_PARTNER_002,DISCOVER,EUR,107.53,1.72,0.43,0.54,104.84,BATCH_20250625_12,COMPLETED,199,AUTH_402207,REF_7028224,15,2,0.025016274528038687,1.0000000000000002,False,
TXN_20250715_004985,DART_312,2025-07-15 07:31:16.966014,2025-07-15,BA_ECOM_001,VISA,GBP,761.89,11.43,3.05,3.81,743.6,BATCH_20250715_04,COMPLETED,1645,AUTH_151331,REF_4643211,7,1,0.024006090117996034,0.9999999999999999,False,
TXN_20250620_004986,DART_312,2025-06-20 05:41:16.966024,2025-06-20,BA_CALLCENTER_001,VISA,USD,41.88,0.63,0.17,0.21,40.87,BATCH_20250620_04,COMPLETED,1709,AUTH_387399,REF_2731721,5,4,0.02411652340019102,1.0,False,
TXN_20250614_004987,DART_312,2025-06-14 19:45:16.966036,2025-06-14,BA_CALLCENTER_001,VISA,USD,59.34,0.89,0.24,0.3,57.91,BATCH_20250614_16,COMPLETED,622,AUTH_883444,REF_7829497,19,5,0.024098415908324906,0.9999999999999999,False,
TXN_20250619_004988,DART_312,2025-06-19 16:45:16.966046,2025-06-19,BA_CALLCENTER_001,VISA,EUR,68.79,1.03,0.28,0.34,67.14,BATCH_20250619_16,COMPLETED,1351,AUTH_623829,REF_2714746,16,3,0.02398604448320977,1.0,False,
TXN_20250707_004989,DART_312,2025-07-07 16:50:16.966056,2025-07-07,BA_PARTNER_002,MASTERCARD,USD,963.46,13.49,3.37,4.82,941.78,BATCH_20250707_16,COMPLETED,970,AUTH_691316,REF_6464058,16,0,0.022502231540489484,1.0,False,
TXN_20250707_004990,DART_312,2025-07-07 10:05:16.966066,2025-07-07,BA_MOBILE_001,VISA,USD,10.0,0.15,0.04,0.05,9.76,BATCH_20250707_08,COMPLETED,123,AUTH_719312,REF_6577035,10,0,0.024,1.0,False,
TXN_20250619_004991,DART_312,2025-06-19 02:39:16.966077,2025-06-19,BA_KIOSK_001,MASTERCARD,EUR,123.95,1.74,0.43,0.62,121.16,BATCH_20250619_00,COMPLETED,1035,AUTH_375016,REF_6712311,2,3,0.022509076240419524,1.0,False,
TXN_20250703_004992,DART_312,2025-07-03 05:03:16.966087,2025-07-03,BA_CALLCENTER_001,MASTERCARD,EUR,47.57,0.67,0.17,0.24,46.49,BATCH_20250703_04,COMPLETED,1366,AUTH_768653,REF_6844967,5,3,0.022703384486020602,1.0000000000000002,False,
TXN_20250626_004993,DART_312,2025-06-26 22:39:16.966097,2025-06-26,BA_KIOSK_001,AMEX,GBP,107.78,2.69,0.65,0.54,103.9,BATCH_20250626_20,COMPLETED,1345,AUTH_387498,REF_2311542,22,3,0.03599925774726294,1.0000000000000002,False,
TXN_20250706_004994,DART_312,2025-07-06 13:59:16.966109,2025-07-06,BA_CALLCENTER_001,VISA,USD,24.81,0.37,0.1,0.12,24.22,BATCH_20250706_12,COMPLETED,1370,AUTH_476529,REF_8621904,13,6,0.0237807335751713,1.0000000000000002,False,
TXN_20250615_004995,DART_312,2025-06-15 22:13:16.966120,2025-06-15,BA_KIOSK_001,MASTERCARD,USD,51.48,0.72,0.18,0.26,50.32,BATCH_20250615_20,COMPLETED,1836,AUTH_299789,REF_9953228,22,6,0.022533022533022532,1.0,False,
TXN_20250706_004996,DART_312,2025-07-06 04:16:16.966130,2025-07-06,BA_PARTNER_002,DISCOVER,EUR,128.21,2.05,0.51,0.64,125.01,BATCH_20250706_04,COMPLETED,275,AUTH_729743,REF_6794791,4,6,0.024959051556040866,1.0,False,
TXN_20250709_004997,DART_312,2025-07-09 17:35:16.966142,2025-07-09,BA_KIOSK_001,AMEX,USD,2288.13,57.2,13.73,11.44,2205.76,BATCH_20250709_16,COMPLETED,384,AUTH_649911,REF_7725217,17,2,0.03599882873787766,1.0,False,
TXN_20250712_004998,DART_312,2025-07-12 03:23:16.966152,2025-07-12,BA_PARTNER_001,DISCOVER,EUR,143.98,2.3,0.58,0.72,140.38,BATCH_20250712_00,COMPLETED,755,AUTH_710743,REF_1240319,3,5,0.0250034727045423,1.0000000000000002,False,
TXN_20250710_004999,DART_312,2025-07-10 21:17:16.966163,2025-07-10,BA_ECOM_002,DISCOVER,USD,63.56,1.02,0.25,0.32,61.97,BATCH_20250710_20,COMPLETED,273,AUTH_226835,REF_7546967,21,3,0.0250157331655129,1.0,False,
TXN_20250703_005000,DART_312,2025-07-03 13:52:16.966173,2025-07-03,BA_PARTNER_001,DISCOVER,USD,32.83,0.53,0.13,0.16,32.01,BATCH_20250703_12,COMPLETED,116,AUTH_905299,REF_4181647,13,3,0.02497715504112093,1.0,False,
TXN_20250705_005001,DART_312,2025-07-05 23:08:16.966183,2025-07-05,BA_ECOM_002,AMEX,USD,94.31,2.36,0.57,0.47,90.91,BATCH_20250705_20,COMPLETED,1894,AUTH_675030,REF_7930068,23,5,0.03605132011451595,0.9999999999999999,False,
TXN_20250629_005002,DART_312,2025-06-29 22:39:16.966193,2025-06-29,BA_ECOM_001,DISCOVER,USD,24.64,0.39,0.1,0.12,24.03,BATCH_20250629_20,COMPLETED,875,AUTH_265047,REF_9348957,22,6,0.024756493506493504,1.0000000000000002,False,
TXN_20250622_005003,DART_312,2025-06-22 02:49:16.966203,2025-06-22,BA_PARTNER_001,AMEX,GBP,36.74,0.92,0.22,0.18,35.42,BATCH_20250622_00,COMPLETED,423,AUTH_165961,REF_7105613,2,6,0.03592814371257485,1.0,False,
TXN_20250619_005004,DART_312,2025-06-19 03:33:16.966214,2025-06-19,BA_ECOM_002,VISA,EUR,308.84,4.63,1.24,1.54,301.43,BATCH_20250619_00,COMPLETED,402,AUTH_437944,REF_3482342,3,3,0.023993006087294395,1.0000000000000002,False,
TXN_20250707_005005,DART_312,2025-07-07 13:29:16.966224,2025-07-07,BA_MOBILE_001,MASTERCARD,USD,11.95,0.17,0.04,0.06,11.68,BATCH_20250707_12,COMPLETED,1795,AUTH_878852,REF_7547783,13,0,0.022594142259414227,1.0,False,
TXN_20250619_005006,DART_312,2025-06-19 17:41:16.966234,2025-06-19,BA_CALLCENTER_001,AMEX,EUR,192.13,4.8,1.15,0.96,185.22,BATCH_20250619_16,COMPLETED,1814,AUTH_647860,REF_6182478,17,3,0.0359652318742518,1.0000000000000002,False,
TXN_20250626_005007,DART_312,2025-06-26 05:45:16.966246,2025-06-26,BA_ECOM_001,DISCOVER,GBP,241.72,3.87,0.97,1.21,235.67,BATCH_20250626_04,COMPLETED,321,AUTH_479548,REF_1949008,5,3,0.02502895912626179,1.0,False,
TXN_20250705_005008,DART_312,2025-07-05 14:41:16.966257,2025-07-05,BA_PARTNER_001,AMEX,EUR,22.62,0.57,0.14,0.11,19.43321400155048,BATCH_20250705_12,COMPLETED,1937,AUTH_338720,REF_6544164,14,5,0.036251105216622455,1.0,True,settlement_error
